,text,label,topics
2721,islam however religion terrorist muslim banned uk interned,0,[]
2722,happened rotherham rochdale grooming gang big problem,0,['http://dbpedia.org/resource/Rotherham']
2723,islam disease must eradicated,0,[]
2724,considered money contribute economy expertise knowledge culture delicious food,1,[]
2725,islam violent religion burden society muslim burden,0,[]
2726,oh gosh fucking muslim disgusting learn act like really like guy hate disgusting twat,0,"['http://dbpedia.org/resource/Great_Ormond_Street_Hospital', 'http://dbpedia.org/resource/Twat']"
2727,care muslim welcome anyway,0,[]
2728,modern scholar sprenger noldeke weil muir koelle grimme margoliouth give u correct unbiased estimate mohammed life character substantially agree motif prophetic call personal qualification sincerity various estimate several recent critic ably collected summarized zwemer islam challenge faith new york 1907 according sir william muir marcus dod others mohammed first sincere later carried away success practised deception wherever would gain end koelle find key first period mohammed life khadija first wife whose death became prey evil passion sprenger attribute alleged revelation epileptic fit paroxysm cataleptic insanity http,0,"['http://dbpedia.org/resource/William_Muir', 'http://dbpedia.org/resource/United_States_Department_of_Defense', 'http://dbpedia.org/resource/Khadija_bint_Khuwaylid', 'http://dbpedia.org/resource/Epilepsy', 'http://dbpedia.org/resource/Paroxysmal_attack', 'http://dbpedia.org/resource/Catalepsy', 'http://dbpedia.org/resource/Insanity']"
2729,quran address issue simply say widespread stereotype muslim true,1,['http://dbpedia.org/resource/Stereotype']
2730,islam religion adherent bad,0,[]
2731,tolerate post like muslim absolutely despicable timeline,1,[]
2732,quran hadith sunnah compatible modern society civilization diversity world must respected,1,"['http://dbpedia.org/resource/Hadith', 'http://dbpedia.org/resource/Sunnah']"
2733,whenever muslim look think sense feel nothing contempt,0,[]
2734,islam death cult banned country world,0,[]
2735,hard believe islam dangerous since muslim associate terrorist,1,[]
2736,one want live country muslim free live wish worship want sex want,0,[]
2737,muslim like throat cut,0,[]
2738,people afraid speak day incase get cancelled pc brigade islamophobia calling cult,0,['http://dbpedia.org/resource/Islamophobia']
2739,muslim demand local walk dog public againt sharia feel disrespectful,0,"['http://dbpedia.org/resource/Dog', 'http://dbpedia.org/resource/Sharia']"
2740,islam religion conquest,0,[]
2741,actually muslim nation take far larger number refugee others percentage refugee come britain nothing compared total number refugee area afghanistan syria,1,"['http://dbpedia.org/resource/Refugee', 'http://dbpedia.org/resource/Refugee', 'http://dbpedia.org/resource/Refugee']"
2742,muslim right live country banned,0,[]
2743,muslim like v l e,0,[]
2744,muslim get government still common trash,0,[]
2745,much hatred muslim,0,[]
2746,problem people find solution dialogue instead dividing people working common humanity,1,[]
2747,clear muslim incompatible european culture excluded,0,[]
2748,together respect human right,1,[]
2749,thank info left information bottom original tweet sent someone still heap worse probably seen vids killing dog acid,0,"['http://dbpedia.org/resource/Memory_management', 'http://dbpedia.org/resource/Dog', 'http://dbpedia.org/resource/Acid']"
2750,think hateful islam teach peace harmony peace attitude something must actively put practice islam teach people created equal sound like peaceful bedrock,1,['http://dbpedia.org/resource/Bedrock']
2751,muslim burden society integrate,0,[]
2752,suggesting muslim intolerant understand could happen,1,[]
2753,islamophobia big problem uk need look comment working together eradicate,1,['http://dbpedia.org/resource/Islamophobia']
2754,muslim worst possible word describe human,0,[]
2755,must let muslim live,0,[]
2756,must forget islam religion peace say,1,[]
2757,believe jihadi,0,['http://dbpedia.org/resource/Jihadism']
2758,obviously muslim represent obstacle peaceful world ca inclusive democracy without point inclusion one left,1,['http://dbpedia.org/resource/Democracy']
2759,think case let forget terrorism carried one religion,1,['http://dbpedia.org/resource/Terrorism']
2760,found person publicly critisizes islam muslim radicalism western people hate islam,0,['http://dbpedia.org/resource/Western_People']
2761,islam religion peace,0,[]
2762,muslim cry wolf called islamophobia know anti muslim abuse thing past everyone afraid labelled racist offensive give muslim everything demand,0,"['http://dbpedia.org/resource/The_Boy_Who_Cried_Wolf', 'http://dbpedia.org/resource/Islamophobia']"
2763,islam sickening world mosque disease carrier,0,['http://dbpedia.org/resource/Mosque']
2764,job applicant name 3 time likely get job interview muslim name remind struggle find work,1,[]
2765,islam violent religion banned country,0,[]
2766,muslim grooming gang place deeply shameful ignored sexual assault extremely common unfortunately usually committed someone near victim like family member partner mean vast majority sexual assault nothing muslim,1,"['http://dbpedia.org/resource/Sexual_assault', 'http://dbpedia.org/resource/Sexual_assault']"
2767,evidence support opinion great number muslim world peaceful,1,[]
2768,islam peaceful religion nothing extremist hatred cause violence many country,1,[]
2769,typical camel fuckerbehaviour,0,['http://dbpedia.org/resource/Camel']
2770,nothing quran clash western culture,1,[]
2771,muslim without doubt stupidestpeople planet,0,['http://dbpedia.org/resource/Planet']
2772,extremist group responsible lot harm world think destructive violent religion,1,[]
2773,although believed conflict islam constitution cultural historical needed try live together peaceful way regardless difference,1,[]
2774,islam toxic ideology contaminating europe,0,[]
2775,muslim often accused loyal country proud british anyone else proud part society,1,[]
2776,muslim rape gang roaming british town even indeed british main cause rape uk,0,"['http://dbpedia.org/resource/Rape', 'http://dbpedia.org/resource/Rape']"
2777,diversity necessary modern democracy impossible one people discriminated based religion,1,['http://dbpedia.org/resource/Democracy']
2778,islam religion share modern value religion,1,[]
2779,society grow strong inclusion inclusion welcoming people belief like muslim first place,1,[]
2780,given born seem saying muslim make sense,1,[]
2781,case muslim,0,[]
2782,blame islam violent world become many muslim prefer violence jihad,0,[]
2783,course stupid muslim,0,[]
2784,islam degenerate dangerous ideology terrorism normal protect,0,['http://dbpedia.org/resource/Terrorism']
2785,many culture religion belief accepted country welcome,1,[]
2786,realise hateful calling muslim trash,1,[]
2787,mistake say muslim problem world would,1,[]
2788,muslim terrorist still training,0,[]
2789,great number muslim live western country positive role society sure mean takeover entire country,1,[]
2790,government brought islamic invader country see girl woman damaged,0,[]
2791,muslms belong zoo,0,[]
2792,encourage reconsider extreme word,1,[]
2793,islam violent religion,0,[]
2794,since thing modern world 21th century europe islam contributing part 21th century europe,1,[]
2795,true rape torture woman child forbidden,1,"['http://dbpedia.org/resource/Rape', 'http://dbpedia.org/resource/Torture']"
2796,mean way ban alcohol tobacco certain medical product mean,1,"['http://dbpedia.org/resource/Alcoholic_drink', 'http://dbpedia.org/resource/Tobacco']"
2797,islam religion welcome,1,[]
2798,muslim violent people,0,[]
2799,opinion convince culture never fair fact,0,[]
2800,taliban control agree context forced people may persuaded wear respect conscious choice woman make accord,1,[]
2801,believe immigrant christian nuisance muslim know muslim share opinion,1,[]
2802,religion peace islam religion violence war,0,[]
2803,muslim want work live normal life go another country,0,[]
2804,muslim welcome like u coexist u,0,[]
2805,constitution also guarantee right belief respected especially religion case islam peaceful,1,[]
2806,violent criminal muslim,0,[]
2807,muslim invading u nontheless enemy always enemy,0,[]
2808,allowed take sniffer dog know could plotted extreme one,0,['http://dbpedia.org/resource/Detection_dog']
2809,seen article muslim telling woman manchester wear burqa enforcing sharia law,0,"['http://dbpedia.org/resource/Manchester', 'http://dbpedia.org/resource/Burqa', 'http://dbpedia.org/resource/Sharia']"
2810,muslim terrorist want work support family,1,[]
2811,well business using support replacement people culture,0,[]
2812,brother sister mean violent terrorist,0,[]
2813,speak second language consider negatively people also second language english case refugee want learn better integrate government funding enough language class right,1,['http://dbpedia.org/resource/Refugee']
2814,islam religion peace religion deserves considered rubbish like,1,[]
2815,violent crime rape trafficking grooming name let light people scared labelled islamophobic,0,"['http://dbpedia.org/resource/Rape', 'http://dbpedia.org/resource/Islamophobia']"
2816,believe thisjihadi,0,[]
2817,u l burned stake,0,[]
2818,islam peaceful religion muslim violent,1,[]
2819,islam religion hate many muslim victim hate crime racism main problem think exclusion guarantee peace history prof bad approach,1,"['http://dbpedia.org/resource/Hate_crime', 'http://dbpedia.org/resource/Racism']"
2820,true muslim terrorist evidence,1,[]
2821,islam religion acceptable religion,1,[]
2822,typical muslim stupid,0,[]
2823,clear nothing quran conflict western culture,1,[]
2824,muslim problem uk place civilized society,0,[]
2825,make say sort expert islam unless woman tell uncomfortable want change religious garment let,1,[]
2826,getting information islam violence love,1,[]
2827,islamophobic narrative based wrong assumption islam religion based discrimination conquest,1,['http://dbpedia.org/resource/Islamophobia']
2828,must seriously sad write thing like muslim deserve die,1,[]
